N,t
2,31.823529411764707
3,31.11764705882353
4,37.411764705882355
5,34.470588235294116
6,24.764705882352942
7,30.0
8,39.294117647058826
9,36.88235294117647
10,40.88235294117647
11,37.05882352941177
12,45.1764705882353
13,43.05882352941177
14,54.94117647058823
15,51.11764705882353
16,60.94117647058823
17,58.411764705882355
18,69.3529411764706
19,76.82352941176471
20,88.76470588235294
21,100.3529411764706
22,103.82352941176471
23,117.52941176470588
24,121.76470588235294
25,118.52941176470588
26,133.1764705882353
27,143.47058823529412
28,137.17647058823528
29,153.8235294117647
30,168.47058823529412
31,150.7058823529412
32,178.0
33,172.58823529411765
34,201.35294117647058
35,198.05882352941177
36,222.0
37,232.52941176470588
38,252.1764705882353
39,256.8235294117647
40,258.70588235294116
41,264.1764705882353
42,304.5882352941176
43,290.47058823529414
44,306.94117647058823
45,343.47058823529414
46,352.7647058823529
47,378.5882352941176
48,387.52941176470586
49,386.6470588235294
50,396.6470588235294
51,402.0
52,473.94117647058823
53,459.52941176470586
54,491.05882352941177
55,500.47058823529414
56,527.2941176470588
57,502.88235294117646
58,568.7647058823529
59,560.5294117647059
60,598.7058823529412
61,608.2941176470588
62,639.9411764705883
63,680.2352941176471
64,683.2352941176471
65,670.4705882352941
66,714.8235294117648
67,734.1176470588235
68,758.4705882352941
69,772.6470588235294
70,794.4117647058823
71,822.2352941176471
72,856.8235294117648
73,869.8823529411765
74,894.1764705882352
75,916.1176470588235
76,970.2352941176471
77,965.8823529411765
78,1018.0
79,1024.8823529411766
80,1027.6470588235295
81,1046.6470588235295
82,1039.235294117647
83,1080.1176470588234
84,1124.1764705882354
85,1168.8235294117649
86,1223.1764705882354
87,1217.2941176470588
88,1290.8235294117646
89,1299.7058823529412
90,1335.8823529411766
91,1330.235294117647
92,1410.8235294117646
93,1382.1764705882354
94,1446.4705882352941
95,1541.764705882353
96,1511.6470588235295
97,1530.5294117647059
98,1618.1764705882354
99,1619.8235294117646
100,1624.0
